PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,RelativeHumidity,WindSpeed10m,Zenith
2021-04-12T17:00:00Z,2021-04-12T16:00:00Z,PT60M,26.1,-5,2.9,114,875,651,765,11.3,2.3,42
2021-04-12T18:00:00Z,2021-04-12T17:00:00Z,PT60M,26.9,17,3.6,124,846,615,740,10.8,2.6,43
2021-04-12T19:00:00Z,2021-04-12T18:00:00Z,PT60M,27.3,36,0.0,63,939,619,682,10.7,2.7,49
2021-04-12T20:00:00Z,2021-04-12T19:00:00Z,PT60M,27.3,51,0.0,57,890,480,537,10.7,2.8,57
2021-04-12T21:00:00Z,2021-04-12T20:00:00Z,PT60M,26.8,63,0.0,48,795,301,349,11.5,2.8,68
2021-04-12T22:00:00Z,2021-04-12T21:00:00Z,PT60M,24.8,73,0.8,32,579,112,145,14.5,2.4,79
2021-04-12T23:00:00Z,2021-04-12T22:00:00Z,PT60M,21.6,81,21.2,5,28,2,8,19.5,1.6,92
2021-04-13T00:00:00Z,2021-04-12T23:00:00Z,PT60M,19.5,89,25.4,0,0,0,0,23.6,0.9,104
2021-04-13T01:00:00Z,2021-04-13T00:00:00Z,PT60M,18.7,98,0.8,0,0,0,0,25.7,0.7,117
2021-04-13T02:00:00Z,2021-04-13T01:00:00Z,PT60M,18.1,108,2.6,0,0,0,0,27.1,0.9,129
2021-04-13T03:00:00Z,2021-04-13T02:00:00Z,PT60M,17.6,122,10.6,0,0,0,0,29.0,0.9,140
2021-04-13T04:00:00Z,2021-04-13T03:00:00Z,PT60M,17.1,142,3.0,0,0,0,0,31.0,0.9,150
2021-04-13T05:00:00Z,2021-04-13T04:00:00Z,PT60M,16.6,172,9.6,0,0,0,0,32.3,0.9,155
2021-04-13T06:00:00Z,2021-04-13T05:00:00Z,PT60M,16.2,-155,12.0,0,0,0,0,32.3,0.8,153
2021-04-13T07:00:00Z,2021-04-13T06:00:00Z,PT60M,15.8,-130,10.9,0,0,0,0,32.0,0.7,145
2021-04-13T08:00:00Z,2021-04-13T07:00:00Z,PT60M,15.4,-114,12.0,0,0,0,0,32.3,0.7,134
2021-04-13T09:00:00Z,2021-04-13T08:00:00Z,PT60M,15.0,-102,15.7,0,0,0,0,32.3,0.7,122
2021-04-13T10:00:00Z,2021-04-13T09:00:00Z,PT60M,14.8,-93,12.8,0,0,0,0,33.9,0.7,110
2021-04-13T11:00:00Z,2021-04-13T10:00:00Z,PT60M,14.6,-85,14.5,0,0,0,0,36.0,0.9,98
2021-04-13T12:00:00Z,2021-04-13T11:00:00Z,PT60M,16.0,-76,3.2,18,323,43,60,32.3,1.0,85
2021-04-13T13:00:00Z,2021-04-13T12:00:00Z,PT60M,19.4,-67,0.0,41,728,212,252,23.9,0.8,73
2021-04-13T14:00:00Z,2021-04-13T13:00:00Z,PT60M,22.6,-57,0.0,53,858,399,452,17.9,0.2,62
2021-04-13T15:00:00Z,2021-04-13T14:00:00Z,PT60M,24.9,-43,0.0,61,922,558,619,14.6,0.3,53
2021-04-13T16:00:00Z,2021-04-13T15:00:00Z,PT60M,26.8,-26,0.0,66,954,667,733,12.2,0.7,46
2021-04-13T17:00:00Z,2021-04-13T16:00:00Z,PT60M,28.3,-5,3.7,130,842,622,752,10.7,1.4,42
2021-04-13T18:00:00Z,2021-04-13T17:00:00Z,PT60M,29.2,17,4.0,136,819,592,728,10.1,2.1,44
2021-04-13T19:00:00Z,2021-04-13T18:00:00Z,PT60M,29.5,36,0.1,70,917,600,671,10.6,2.7,49
2021-04-13T20:00:00Z,2021-04-13T19:00:00Z,PT60M,28.9,51,0.0,64,861,460,524,12.3,3.0,58
2021-04-13T21:00:00Z,2021-04-13T20:00:00Z,PT60M,27.6,63,0.0,53,756,283,336,15.2,3.1,68
2021-04-13T22:00:00Z,2021-04-13T21:00:00Z,PT60M,25.2,72,0.8,35,522,100,135,20.7,2.9,80
2021-04-13T23:00:00Z,2021-04-13T22:00:00Z,PT60M,21.8,81,18.8,5,22,2,7,29.6,2.2,92
2021-04-14T00:00:00Z,2021-04-13T23:00:00Z,PT60M,19.3,89,28.5,0,0,0,0,38.3,1.6,104
2021-04-14T01:00:00Z,2021-04-14T00:00:00Z,PT60M,18.2,98,1.1,0,0,0,0,43.9,1.0,117
2021-04-14T02:00:00Z,2021-04-14T01:00:00Z,PT60M,17.6,108,2.2,0,0,0,0,46.9,0.5,129
2021-04-14T03:00:00Z,2021-04-14T02:00:00Z,PT60M,17.2,121,9.6,0,0,0,0,48.7,0.2,141
2021-04-14T04:00:00Z,2021-04-14T03:00:00Z,PT60M,16.6,142,0.4,0,0,0,0,50.2,0.3,150
2021-04-14T05:00:00Z,2021-04-14T04:00:00Z,PT60M,16.0,172,2.0,0,0,0,0,51.6,0.4,155
2021-04-14T06:00:00Z,2021-04-14T05:00:00Z,PT60M,15.5,-154,8.0,0,0,0,0,53.3,0.2,153
2021-04-14T07:00:00Z,2021-04-14T06:00:00Z,PT60M,15.2,-129,3.0,0,0,0,0,54.9,0.3,145
2021-04-14T08:00:00Z,2021-04-14T07:00:00Z,PT60M,14.8,-113,6.2,0,0,0,0,56.0,0.2,135
2021-04-14T09:00:00Z,2021-04-14T08:00:00Z,PT60M,14.4,-102,10.7,0,0,0,0,57.6,0.3,123
2021-04-14T10:00:00Z,2021-04-14T09:00:00Z,PT60M,14.0,-93,5.5,0,0,0,0,59.5,0.6,110
2021-04-14T11:00:00Z,2021-04-14T10:00:00Z,PT60M,13.6,-84,7.8,0,0,0,0,61.2,0.6,98
2021-04-14T12:00:00Z,2021-04-14T11:00:00Z,PT60M,14.7,-76,4.7,19,264,35,54,57.2,0.3,85
2021-04-14T13:00:00Z,2021-04-14T12:00:00Z,PT60M,17.3,-67,0.0,43,671,193,237,47.4,0.3,74
2021-04-14T14:00:00Z,2021-04-14T13:00:00Z,PT60M,19.7,-56,0.0,57,806,373,430,38.9,0.4,63
2021-04-14T15:00:00Z,2021-04-14T14:00:00Z,PT60M,21.8,-43,0.0,66,871,524,591,32.9,1.0,53
2021-04-14T16:00:00Z,2021-04-14T15:00:00Z,PT60M,23.6,-26,0.0,77,892,620,697,28.8,1.6,46
2021-04-14T17:00:00Z,2021-04-14T16:00:00Z,PT60M,24.9,-5,4.1,144,772,568,711,26.6,2.3,43
2021-04-14T18:00:00Z,2021-04-14T17:00:00Z,PT60M,25.6,17,6.0,170,707,507,677,25.7,3.0,44
2021-04-14T19:00:00Z,2021-04-14T18:00:00Z,PT60M,25.8,35,0.0,80,857,557,637,25.7,3.3,49
2021-04-14T20:00:00Z,2021-04-14T19:00:00Z,PT60M,25.5,51,0.0,73,800,424,497,26.2,3.3,58
2021-04-14T21:00:00Z,2021-04-14T20:00:00Z,PT60M,24.8,62,0.0,60,694,257,316,27.8,3.5,68
2021-04-14T22:00:00Z,2021-04-14T21:00:00Z,PT60M,23.0,72,0.9,37,460,87,124,33.3,3.4,80
2021-04-14T23:00:00Z,2021-04-14T22:00:00Z,PT60M,20.1,81,22.3,4,8,1,5,43.9,2.8,92
2021-04-15T00:00:00Z,2021-04-14T23:00:00Z,PT60M,17.6,89,27.7,0,0,0,0,55.0,2.2,105
2021-04-15T01:00:00Z,2021-04-15T00:00:00Z,PT60M,16.4,97,1.0,0,0,0,0,61.6,1.5,117
2021-04-15T02:00:00Z,2021-04-15T01:00:00Z,PT60M,15.8,107,2.2,0,0,0,0,64.1,1.1,129
2021-04-15T03:00:00Z,2021-04-15T02:00:00Z,PT60M,15.4,121,9.8,0,0,0,0,64.6,0.8,141
2021-04-15T04:00:00Z,2021-04-15T03:00:00Z,PT60M,15.1,141,0.6,0,0,0,0,65.1,0.7,150
2021-04-15T05:00:00Z,2021-04-15T04:00:00Z,PT60M,14.7,172,6.8,0,0,0,0,66.0,0.6,155
2021-04-15T06:00:00Z,2021-04-15T05:00:00Z,PT60M,14.3,-154,11.7,0,0,0,0,67.4,0.5,153
2021-04-15T07:00:00Z,2021-04-15T06:00:00Z,PT60M,14.1,-129,1.5,0,0,0,0,68.8,0.5,145
2021-04-15T08:00:00Z,2021-04-15T07:00:00Z,PT60M,13.8,-113,3.9,0,0,0,0,69.9,0.6,135
2021-04-15T09:00:00Z,2021-04-15T08:00:00Z,PT60M,13.6,-101,12.0,0,0,0,0,70.6,0.5,123
2021-04-15T10:00:00Z,2021-04-15T09:00:00Z,PT60M,13.4,-92,6.2,0,0,0,0,70.9,0.6,110
2021-04-15T11:00:00Z,2021-04-15T10:00:00Z,PT60M,13.3,-84,7.6,0,0,0,0,70.8,0.6,98
2021-04-15T12:00:00Z,2021-04-15T11:00:00Z,PT60M,14.4,-76,7.4,19,248,33,52,65.2,0.6,86
2021-04-15T13:00:00Z,2021-04-15T12:00:00Z,PT60M,16.8,-67,0.0,42,665,190,232,54.6,0.2,74
2021-04-15T14:00:00Z,2021-04-15T13:00:00Z,PT60M,19.0,-56,0.0,55,802,368,424,46.0,0.9,63
2021-04-15T15:00:00Z,2021-04-15T14:00:00Z,PT60M,20.8,-42,0.0,64,870,521,585,39.7,1.4,53
2021-04-15T16:00:00Z,2021-04-15T15:00:00Z,PT60M,22.6,-25,0.0,71,900,622,693,34.4,1.8,46
2021-04-15T17:00:00Z,2021-04-15T16:00:00Z,PT60M,24.0,-5,2.6,115,828,606,721,30.5,2.2,43
2021-04-15T18:00:00Z,2021-04-15T17:00:00Z,PT60M,25.0,17,2.5,114,823,588,702,28.5,2.6,44
2021-04-15T19:00:00Z,2021-04-15T18:00:00Z,PT60M,25.5,35,0.0,74,869,561,635,27.9,2.8,50
2021-04-15T20:00:00Z,2021-04-15T19:00:00Z,PT60M,25.5,50,0.0,68,811,426,494,27.9,2.9,58
2021-04-15T21:00:00Z,2021-04-15T20:00:00Z,PT60M,24.9,62,0.0,56,705,257,313,29.1,2.9,69
2021-04-15T22:00:00Z,2021-04-15T21:00:00Z,PT60M,23.3,72,2.1,36,446,84,120,32.9,2.7,80
2021-04-15T23:00:00Z,2021-04-15T22:00:00Z,PT60M,20.7,80,22.6,4,8,1,4,39.3,2.2,92
2021-04-16T00:00:00Z,2021-04-15T23:00:00Z,PT60M,18.6,88,29.8,0,0,0,0,45.6,1.5,105
2021-04-16T01:00:00Z,2021-04-16T00:00:00Z,PT60M,17.5,97,6.2,0,0,0,0,49.7,1.2,117
2021-04-16T02:00:00Z,2021-04-16T01:00:00Z,PT60M,16.8,107,2.2,0,0,0,0,52.5,1.2,130
2021-04-16T03:00:00Z,2021-04-16T02:00:00Z,PT60M,16.1,120,9.5,0,0,0,0,54.5,1.0,141
2021-04-16T04:00:00Z,2021-04-16T03:00:00Z,PT60M,15.8,141,2.9,0,0,0,0,55.2,0.4,151
2021-04-16T05:00:00Z,2021-04-16T04:00:00Z,PT60M,15.7,172,7.4,0,0,0,0,55.2,0.3,156
2021-04-16T06:00:00Z,2021-04-16T05:00:00Z,PT60M,15.2,-153,11.2,0,0,0,0,56.5,0.2,154
2021-04-16T07:00:00Z,2021-04-16T06:00:00Z,PT60M,14.6,-128,4.9,0,0,0,0,58.0,0.8,146
2021-04-16T08:00:00Z,2021-04-16T07:00:00Z,PT60M,14.3,-112,8.7,0,0,0,0,58.3,0.7,135
2021-04-16T09:00:00Z,2021-04-16T08:00:00Z,PT60M,14.1,-101,13.9,0,0,0,0,58.8,0.5,123
2021-04-16T10:00:00Z,2021-04-16T09:00:00Z,PT60M,13.7,-92,8.8,0,0,0,0,59.9,0.2,110
2021-04-16T11:00:00Z,2021-04-16T10:00:00Z,PT60M,13.5,-84,9.0,0,0,0,0,60.8,0.1,98
2021-04-16T12:00:00Z,2021-04-16T11:00:00Z,PT60M,14.5,-75,3.9,17,259,33,51,57.7,0.2,86
2021-04-16T13:00:00Z,2021-04-16T12:00:00Z,PT60M,16.7,-66,0.0,42,660,187,229,49.5,0.6,74
2021-04-16T14:00:00Z,2021-04-16T13:00:00Z,PT60M,18.8,-56,0.0,56,799,364,420,42.2,1.0,63
2021-04-16T15:00:00Z,2021-04-16T14:00:00Z,PT60M,20.7,-42,0.0,64,867,516,580,36.7,1.3,53
2021-04-16T16:00:00Z,2021-04-16T15:00:00Z,PT60M,22.3,-25,0.0,72,898,617,689,32.2,1.7,47
2021-04-16T17:00:00Z,2021-04-16T16:00:00Z,PT60M,23.8,-5,2.7,119,820,596,715,29.0,2.3,43
2021-04-16T18:00:00Z,2021-04-16T17:00:00Z,PT60M,24.7,17,3.6,132,784,557,689,27.3,2.5,45
2021-04-16T19:00:00Z,2021-04-16T18:00:00Z,PT60M,25.2,35,0.1,75,866,555,630,26.9,2.9,50
2021-04-16T20:00:00Z,2021-04-16T19:00:00Z,PT60M,25.1,50,0.3,71,801,417,488,27.3,3.0,59
2021-04-16T21:00:00Z,2021-04-16T20:00:00Z,PT60M,24.3,62,0.3,57,696,251,308,29.2,3.0,69
2021-04-16T22:00:00Z,2021-04-16T21:00:00Z,PT60M,22.5,72,6.8,36,408,78,115,34.1,2.8,81
2021-04-16T23:00:00Z,2021-04-16T22:00:00Z,PT60M,19.7,80,74.3,2,0,0,2,43.0,2.5,93
2021-04-17T00:00:00Z,2021-04-16T23:00:00Z,PT60M,17.6,88,91.7,0,0,0,0,52.5,2.0,105
2021-04-17T01:00:00Z,2021-04-17T00:00:00Z,PT60M,16.6,97,49.7,0,0,0,0,58.1,1.2,118
2021-04-17T02:00:00Z,2021-04-17T01:00:00Z,PT60M,16.2,107,46.9,0,0,0,0,60.3,0.9,130
2021-04-17T03:00:00Z,2021-04-17T02:00:00Z,PT60M,15.8,120,59.2,0,0,0,0,62.2,1.1,141
2021-04-17T04:00:00Z,2021-04-17T03:00:00Z,PT60M,15.5,141,28.4,0,0,0,0,63.7,1.0,151
2021-04-17T05:00:00Z,2021-04-17T04:00:00Z,PT60M,14.9,172,21.1,0,0,0,0,65.9,0.9,156
2021-04-17T06:00:00Z,2021-04-17T05:00:00Z,PT60M,14.1,-153,21.8,0,0,0,0,69.6,1.0,154
2021-04-17T07:00:00Z,2021-04-17T06:00:00Z,PT60M,13.3,-128,1.9,0,0,0,0,73.7,1.1,146
2021-04-17T08:00:00Z,2021-04-17T07:00:00Z,PT60M,12.5,-112,7.4,0,0,0,0,77.3,1.1,135
2021-04-17T09:00:00Z,2021-04-17T08:00:00Z,PT60M,12.1,-101,20.7,0,0,0,0,78.8,0.6,123
2021-04-17T10:00:00Z,2021-04-17T09:00:00Z,PT60M,12.0,-92,36.0,0,0,0,0,78.8,0.5,111
2021-04-17T11:00:00Z,2021-04-17T10:00:00Z,PT60M,11.8,-83,36.2,0,0,0,0,78.6,0.2,98
2021-04-17T12:00:00Z,2021-04-17T11:00:00Z,PT60M,12.6,-75,21.0,33,32,3,37,74.5,1.0,86
2021-04-17T13:00:00Z,2021-04-17T12:00:00Z,PT60M,14.3,-66,32.0,140,33,11,151,67.1,1.0,74
2021-04-17T14:00:00Z,2021-04-17T13:00:00Z,PT60M,16.0,-55,32.3,253,55,24,277,59.7,1.0,63
2021-04-17T15:00:00Z,2021-04-17T14:00:00Z,PT60M,17.9,-42,28.5,316,151,93,409,52.3,1.0,54
2021-04-17T16:00:00Z,2021-04-17T15:00:00Z,PT60M,19.8,-25,1.9,114,801,550,663,45.6,1.3,47
2021-04-17T17:00:00Z,2021-04-17T16:00:00Z,PT60M,21.5,-5,2.3,131,794,574,705,40.4,1.8,44
2021-04-17T18:00:00Z,2021-04-17T17:00:00Z,PT60M,22.7,16,2.9,138,770,543,681,37.3,2.2,45
2021-04-17T19:00:00Z,2021-04-17T18:00:00Z,PT60M,23.2,35,0.1,88,833,530,618,36.3,2.7,50
2021-04-17T20:00:00Z,2021-04-17T19:00:00Z,PT60M,23.1,50,3.0,104,696,361,465,37.4,3.0,59
2021-04-17T21:00:00Z,2021-04-17T20:00:00Z,PT60M,22.3,62,0.0,62,665,237,299,40.2,2.9,69
2021-04-17T22:00:00Z,2021-04-17T21:00:00Z,PT60M,20.6,71,2.5,37,398,73,110,45.4,2.7,81
2021-04-17T23:00:00Z,2021-04-17T22:00:00Z,PT60M,18.2,80,26.4,3,1,0,3,54.2,2.4,93
2021-04-18T00:00:00Z,2021-04-17T23:00:00Z,PT60M,16.3,88,31.0,0,0,0,0,62.2,1.7,105
2021-04-18T01:00:00Z,2021-04-18T00:00:00Z,PT60M,15.3,96,2.6,0,0,0,0,66.9,1.3,118
2021-04-18T02:00:00Z,2021-04-18T01:00:00Z,PT60M,14.9,106,11.0,0,0,0,0,68.9,1.3,130
2021-04-18T03:00:00Z,2021-04-18T02:00:00Z,PT60M,14.7,120,14.4,0,0,0,0,69.4,0.9,142
2021-04-18T04:00:00Z,2021-04-18T03:00:00Z,PT60M,14.7,141,22.1,0,0,0,0,69.4,0.5,151
2021-04-18T05:00:00Z,2021-04-18T04:00:00Z,PT60M,14.6,172,37.2,0,0,0,0,69.4,0.6,156
2021-04-18T06:00:00Z,2021-04-18T05:00:00Z,PT60M,14.2,-152,74.3,0,0,0,0,71.6,0.7,154
2021-04-18T07:00:00Z,2021-04-18T06:00:00Z,PT60M,13.9,-127,74.5,0,0,0,0,72.7,0.5,146
2021-04-18T08:00:00Z,2021-04-18T07:00:00Z,PT60M,14.1,-111,75.9,0,0,0,0,70.9,0.3,135
2021-04-18T09:00:00Z,2021-04-18T08:00:00Z,PT60M,14.2,-100,61.1,0,0,0,0,69.6,0.7,123
2021-04-18T10:00:00Z,2021-04-18T09:00:00Z,PT60M,13.9,-91,31.4,0,0,0,0,70.8,0.9,111
2021-04-18T11:00:00Z,2021-04-18T10:00:00Z,PT60M,13.6,-83,39.7,0,0,0,0,72.3,0.9,98
2021-04-18T12:00:00Z,2021-04-18T11:00:00Z,PT60M,14.0,-75,20.5,31,49,5,36,70.9,0.5,86
2021-04-18T13:00:00Z,2021-04-18T12:00:00Z,PT60M,15.4,-66,56.2,95,1,0,96,65.2,0.3,74
2021-04-18T14:00:00Z,2021-04-18T13:00:00Z,PT60M,17.5,-55,48.9,205,0,0,205,56.6,0.4,63
2021-04-18T15:00:00Z,2021-04-18T14:00:00Z,PT60M,19.7,-42,49.9,279,8,5,285,48.5,0.6,54
2021-04-18T16:00:00Z,2021-04-18T15:00:00Z,PT60M,21.6,-25,5.3,137,729,500,637,41.8,1.0,47
2021-04-18T17:00:00Z,2021-04-18T16:00:00Z,PT60M,23.2,-4,2.3,118,809,581,700,36.8,1.6,44
2021-04-18T18:00:00Z,2021-04-18T17:00:00Z,PT60M,24.3,16,1.2,102,835,586,688,33.6,2.1,45
2021-04-18T19:00:00Z,2021-04-18T18:00:00Z,PT60M,24.8,35,0.6,84,835,528,612,32.4,2.6,51
2021-04-18T20:00:00Z,2021-04-18T19:00:00Z,PT60M,24.7,50,0.3,71,789,404,475,33.1,2.8,59
2021-04-18T21:00:00Z,2021-04-18T20:00:00Z,PT60M,23.9,61,1.4,61,659,233,294,35.4,3.0,70
2021-04-18T22:00:00Z,2021-04-18T21:00:00Z,PT60M,22.2,71,2.8,33,428,76,109,40.1,2.8,81
2021-04-18T23:00:00Z,2021-04-18T22:00:00Z,PT60M,19.7,79,27.4,2,2,0,3,48.2,2.4,93
2021-04-19T00:00:00Z,2021-04-18T23:00:00Z,PT60M,17.7,88,29.6,0,0,0,0,55.9,1.6,106
2021-04-19T01:00:00Z,2021-04-19T00:00:00Z,PT60M,16.7,96,3.7,0,0,0,0,59.8,1.0,118
2021-04-19T02:00:00Z,2021-04-19T01:00:00Z,PT60M,16.2,106,6.0,0,0,0,0,62.3,1.2,130
2021-04-19T03:00:00Z,2021-04-19T02:00:00Z,PT60M,15.5,119,12.1,0,0,0,0,65.1,1.0,142
2021-04-19T04:00:00Z,2021-04-19T03:00:00Z,PT60M,15.0,140,8.8,0,0,0,0,67.4,0.7,152
2021-04-19T05:00:00Z,2021-04-19T04:00:00Z,PT60M,14.6,172,11.8,0,0,0,0,69.1,0.6,157
2021-04-19T06:00:00Z,2021-04-19T05:00:00Z,PT60M,14.2,-152,12.4,0,0,0,0,72.0,0.4,155
2021-04-19T07:00:00Z,2021-04-19T06:00:00Z,PT60M,13.8,-127,40.0,0,0,0,0,74.7,0.2,146
2021-04-19T08:00:00Z,2021-04-19T07:00:00Z,PT60M,13.7,-111,39.1,0,0,0,0,75.1,0.1,135
2021-04-19T09:00:00Z,2021-04-19T08:00:00Z,PT60M,13.8,-100,28.2,0,0,0,0,74.7,0.3,123
2021-04-19T10:00:00Z,2021-04-19T09:00:00Z,PT60M,13.6,-91,10.9,0,0,0,0,75.0,0.5,111
2021-04-19T11:00:00Z,2021-04-19T10:00:00Z,PT60M,13.2,-83,23.3,0,0,0,0,76.2,0.5,98
2021-04-19T12:00:00Z,2021-04-19T11:00:00Z,PT60M,13.9,-74,17.8,18,203,25,44,73.4,0.5,86
2021-04-19T13:00:00Z,2021-04-19T12:00:00Z,PT60M,15.8,-65,0.0,50,598,164,214,65.5,0.4,74
2021-04-19T14:00:00Z,2021-04-19T13:00:00Z,PT60M,17.7,-55,0.0,70,739,330,400,57.9,0.7,64
2021-04-19T15:00:00Z,2021-04-19T14:00:00Z,PT60M,19.5,-41,0.0,84,808,472,556,51.7,1.1,54
2021-04-19T16:00:00Z,2021-04-19T15:00:00Z,PT60M,21.1,-24,0.0,97,833,563,660,46.2,1.6,47
2021-04-19T17:00:00Z,2021-04-19T16:00:00Z,PT60M,22.4,-4,1.6,127,791,565,692,41.9,2.0,44
2021-04-19T18:00:00Z,2021-04-19T17:00:00Z,PT60M,23.2,16,1.3,121,793,553,674,39.3,2.4,46
2021-04-19T19:00:00Z,2021-04-19T18:00:00Z,PT60M,23.6,35,0.3,97,802,503,600,37.7,2.6,51
2021-04-19T20:00:00Z,2021-04-19T19:00:00Z,PT60M,23.4,49,0.0,81,754,383,464,37.0,2.7,60
2021-04-19T21:00:00Z,2021-04-19T20:00:00Z,PT60M,22.5,61,0.0,64,643,223,287,37.9,3.0,70
2021-04-19T22:00:00Z,2021-04-19T21:00:00Z,PT60M,20.6,71,2.3,36,376,66,102,41.5,3.0,81
2021-04-19T23:00:00Z,2021-04-19T22:00:00Z,PT60M,18.1,79,24.7,2,1,0,2,47.7,2.4,93
2021-04-20T00:00:00Z,2021-04-19T23:00:00Z,PT60M,16.3,87,29.0,0,0,0,0,53.6,1.7,106
2021-04-20T01:00:00Z,2021-04-20T00:00:00Z,PT60M,15.5,96,2.3,0,0,0,0,57.2,1.0,118
2021-04-20T02:00:00Z,2021-04-20T01:00:00Z,PT60M,15.0,106,10.9,0,0,0,0,59.3,0.7,131
2021-04-20T03:00:00Z,2021-04-20T02:00:00Z,PT60M,14.6,119,14.7,0,0,0,0,61.0,0.6,142
2021-04-20T04:00:00Z,2021-04-20T03:00:00Z,PT60M,14.1,140,11.9,0,0,0,0,63.2,0.6,152
2021-04-20T05:00:00Z,2021-04-20T04:00:00Z,PT60M,13.6,172,13.7,0,0,0,0,65.5,0.7,157
2021-04-20T06:00:00Z,2021-04-20T05:00:00Z,PT60M,13.1,-152,25.4,0,0,0,0,68.4,0.5,155
2021-04-20T07:00:00Z,2021-04-20T06:00:00Z,PT60M,12.6,-126,39.8,0,0,0,0,71.7,0.6,147
2021-04-20T08:00:00Z,2021-04-20T07:00:00Z,PT60M,12.1,-110,47.0,0,0,0,0,74.4,0.7,136
2021-04-20T09:00:00Z,2021-04-20T08:00:00Z,PT60M,11.6,-99,33.2,0,0,0,0,77.4,0.6,123
2021-04-20T10:00:00Z,2021-04-20T09:00:00Z,PT60M,11.1,-90,36.3,0,0,0,0,80.1,0.7,111
2021-04-20T11:00:00Z,2021-04-20T10:00:00Z,PT60M,10.8,-82,45.3,0,0,0,0,82.1,0.7,99
2021-04-20T12:00:00Z,2021-04-20T11:00:00Z,PT60M,11.0,-74,34.4,25,3,0,25,81.7,0.9,86
2021-04-20T13:00:00Z,2021-04-20T12:00:00Z,PT60M,12.1,-65,49.2,98,0,0,98,77.4,1.0,75
2021-04-20T14:00:00Z,2021-04-20T13:00:00Z,PT60M,13.4,-54,56.2,165,0,0,165,71.9,1.3,64
2021-04-20T15:00:00Z,2021-04-20T14:00:00Z,PT60M,14.7,-41,47.0,284,8,5,289,67.1,1.5,55
2021-04-20T16:00:00Z,2021-04-20T15:00:00Z,PT60M,15.8,-24,11.8,223,516,351,574,62.6,1.8,48
2021-04-20T17:00:00Z,2021-04-20T16:00:00Z,PT60M,16.8,-4,0.0,92,847,602,694,58.5,1.9,45
2021-04-20T18:00:00Z,2021-04-20T17:00:00Z,PT60M,17.8,16,0.4,97,828,574,672,52.4,1.8,46
2021-04-20T19:00:00Z,2021-04-20T18:00:00Z,PT60M,18.8,35,0.0,90,806,502,593,45.8,1.5,51
2021-04-20T20:00:00Z,2021-04-20T19:00:00Z,PT60M,19.2,49,0.6,88,723,364,452,41.9,1.2,60
2021-04-20T21:00:00Z,2021-04-20T20:00:00Z,PT60M,19.0,61,0.5,69,604,207,276,42.2,1.5,70
2021-04-20T22:00:00Z,2021-04-20T21:00:00Z,PT60M,17.5,71,11.5,46,230,42,88,48.7,2.0,82
2021-04-20T23:00:00Z,2021-04-20T22:00:00Z,PT60M,15.5,79,35.6,1,0,0,1,58.6,1.8,94
2021-04-21T00:00:00Z,2021-04-20T23:00:00Z,PT60M,14.3,87,79.9,0,0,0,0,66.1,1.8,106
2021-04-21T01:00:00Z,2021-04-21T00:00:00Z,PT60M,13.4,95,59.5,0,0,0,0,73.2,2.2,119
2021-04-21T02:00:00Z,2021-04-21T01:00:00Z,PT60M,12.5,105,39.1,0,0,0,0,79.7,1.9,131
2021-04-21T03:00:00Z,2021-04-21T02:00:00Z,PT60M,12.1,119,39.2,0,0,0,0,81.9,1.5,143
2021-04-21T04:00:00Z,2021-04-21T03:00:00Z,PT60M,12.0,140,53.7,0,0,0,0,81.8,1.5,152
2021-04-21T05:00:00Z,2021-04-21T04:00:00Z,PT60M,12.0,173,55.5,0,0,0,0,80.9,1.8,157
2021-04-21T06:00:00Z,2021-04-21T05:00:00Z,PT60M,12.0,-151,32.8,0,0,0,0,81.1,1.7,155
2021-04-21T07:00:00Z,2021-04-21T06:00:00Z,PT60M,11.9,-126,21.3,0,0,0,0,81.6,1.6,147
2021-04-21T08:00:00Z,2021-04-21T07:00:00Z,PT60M,11.7,-110,37.9,0,0,0,0,82.2,1.5,136
2021-04-21T09:00:00Z,2021-04-21T08:00:00Z,PT60M,11.3,-99,33.0,0,0,0,0,83.3,1.6,124
2021-04-21T10:00:00Z,2021-04-21T09:00:00Z,PT60M,11.2,-90,15.5,0,0,0,0,83.5,1.8,111
2021-04-21T11:00:00Z,2021-04-21T10:00:00Z,PT60M,10.9,-82,20.3,0,0,0,0,84.2,2.0,99
2021-04-21T12:00:00Z,2021-04-21T11:00:00Z,PT60M,11.3,-74,34.3,27,1,0,28,81.8,2.1,86
2021-04-21T13:00:00Z,2021-04-21T12:00:00Z,PT60M,13.0,-65,13.5,94,296,85,178,72.5,2.3,75
2021-04-21T14:00:00Z,2021-04-21T13:00:00Z,PT60M,15.0,-54,2.8,90,658,290,380,60.9,2.6,64
2021-04-21T15:00:00Z,2021-04-21T14:00:00Z,PT60M,16.8,-41,4.6,119,697,406,526,50.6,2.7,55
2021-04-21T16:00:00Z,2021-04-21T15:00:00Z,PT60M,18.2,-24,0.0,78,867,579,657,42.6,2.7,48
2021-04-21T17:00:00Z,2021-04-21T16:00:00Z,PT60M,19.0,-4,4.7,142,747,527,670,37.4,2.6,45
2021-04-21T18:00:00Z,2021-04-21T17:00:00Z,PT60M,19.5,16,6.1,158,703,483,641,34.5,2.5,46
2021-04-21T19:00:00Z,2021-04-21T18:00:00Z,PT60M,19.7,34,0.1,68,859,531,599,33.6,2.2,52
